GEOID,total_population,median_household_income,poverty_rate_pct,pct_no_vehicle
46109,10242,59022.0,20.35735207967194,4.208800218638972
46111,2373,65806.0,8.470290771175728,7.667731629392971
46115,6355,65795.0,10.43273013375295,4.156769596199525
46117,2979,82298.0,3.2225579053373616,2.9055690072639226
46119,1318,66875.0,8.42185128983308,0.8347245409015025
46121,9353,33792.0,51.256281407035175,16.909015371832155
46123,5607,56758.0,20.938113072944535,5.59889857732905
46125,8687,72312.0,8.978934039369173,2.411388727484021
46127,16700,82036.0,8.1437125748503,2.5261949189034016
46129,5317,57697.0,12.939627609554261,2.899159663865546
46135,23311,68847.0,7.421389043799065,5.0260496475635925
46137,2455,46023.0,41.34419551934827,11.420204978038068
47001,77337,60633.0,15.076871355237467,5.394084732214228
47003,50533,59955.0,12.219737597213703,3.8821809518652874
47005,15933,47737.0,17.79325927320655,4.216152019002376
47007,14816,51783.0,23.953833693304535,5.174190888476603
47009,135951,70935.0,8.458930055681826,2.965055372642921
47011,108859,60692.0,12.978256276467725,4.733913884857281
47013,39397,48258.0,18.968449374317842,6.20116887111658
47015,14481,57651.0,14.971341758165874,4.905529554515514
47017,28381,49700.0,15.862725062541841,6.649755390469288
47019,56315,47994.0,17.572582793216725,5.931495405179615
47021,41184,77014.0,9.231740481740482,1.7507002801120448
47023,17392,57471.0,14.575666973321066,3.9796921061251225
47025,32092,42406.0,17.515268602767044,5.096817271310928
47027,7592,39572.0,21.97049525816649,6.490939044481054
47029,36186,45110.0,19.78113082407561,4.275795696707225
47031,58080,57424.0,16.701101928374655,4.319273656838115
47033,13955,59136.0,15.385166606950914,5.158069883527454
47035,61552,56002.0,12.504873927735899,5.606921391704727
47037,709786,71863.0,13.905036165830264,6.674750465038673
47039,11483,48466.0,18.880083601846206,3.8276415310566123
47041,20209,46907.0,19.788213172348954,8.68421052631579
47043,54563,68492.0,10.719718490552205,1.9233607162182105
47045,36818,53150.0,16.06822749741974,6.413934426229508
47047,42228,81074.0,9.569479965899404,5.001218323586745
47049,18642,47884.0,19.69745735436112,5.468647298540818
47051,42980,57933.0,13.645881805490925,5.461909583655966
47053,50455,55455.0,13.604201763948073,9.178865049127733
47055,30317,56877.0,13.094963221954679,3.9870027224027402
47057,23648,47098.0,17.413734776725303,6.575021312872975
47059,70399,51975.0,15.129476270969757,4.910537495049861
47061,13550,47948.0,17.874538745387454,5.921450151057401
47063,64531,49656.0,16.85081588693806,4.942679201872347
47065,367193,69069.0,11.943855138850685,5.91585621406695
47067,6726,31809.0,31.326196848052334,13.503004595263343
47069,25519,43566.0,13.774050707316118,7.015207015207016
47071,26824,46902.0,18.99418431255592,4.53086306521141
47073,57107,53647.0,16.65470082476754,5.029624753127057
47075,17806,44890.0,21.616309109289002,9.694444444444445
47077,27845,51576.0,17.68001436523613,4.582285554624196
47079,32305,48025.0,17.74028788113295,6.243813294753673
47081,24996,54669.0,13.31813090094415,3.231638418079096
47083,8253,51544.0,12.916515206591543,4.196959682749505
47085,19032,54185.0,11.73287095418243,3.3209233060312733
47087,11730,42357.0,19.317988064791134,6.762967826657912
47089,55017,60393.0,10.760310449497428,2.6329697785038197
47091,17982,47571.0,19.26926926926927,5.136039575149135
47093,481406,68580.0,12.082732662243512,5.587604315291364
47095,6898,32064.0,18.570600173963467,16.74118231495281
47097,25171,46702.0,16.360096936951255,8.294072532047771
47099,44377,51038.0,15.821258760168554,7.0735258432419315
47101,12637,44613.0,18.509139827490703,2.79913266311847
47103,35365,61374.0,11.726283048211508,4.572147651006712
47105,55507,75008.0,11.744464662114689,3.068439542846978
47107,53532,57982.0,13.279907345139355,3.462081959491286
47109,25895,46920.0,16.462637574821397,4.833212847258081
47111,25365,51215.0,16.254681647940075,3.306416412047141
47113,98644,55280.0,17.42427314383034,7.741194486983155
47115,28852,58139.0,16.089005961458476,4.470467561330029
47117,34567,65325.0,15.338328463563514,2.127659574468085
47119,102002,71500.0,8.762573282876806,2.6218079866636357
47121,12839,59434.0,15.297141521925383,4.25163524432474
47123,46489,52123.0,15.562821312568564,4.911467116357504
47125,222305,67890.0,11.673151750972762,3.5576708005069966
47127,6558,69250.0,9.759072888075632,2.931978107896794
47129,21124,51971.0,18.44821056618065,4.35640772592697
47131,30670,50638.0,15.8689272905119,7.26359432307447
47133,22576,46580.0,17.00921332388377,4.63718820861678
47135,8432,55978.0,13.899430740037952,3.5883547731888963
47137,5042,44317.0,20.686235620785403,8.20861678004535
47139,17620,53775.0,12.61066969353008,5.717504576820167
47141,80157,54371.0,15.590653342814726,4.112058167598448
47143,33031,55568.0,15.303805516030398,6.607030759573132
47145,53777,66460.0,12.023727615895272,5.365276006558572
47147,73297,74440.0,10.191413018268141,3.0382264123149443
47149,343727,78291.0,9.672792652308372,2.516529262917313
47151,21917,39744.0,25.090112697905738,4.23728813559322
47153,16065,53038.0,21.910986616868968,3.6962025316455698
47155,98455,60103.0,13.065867655273983,3.610609273950724
47157,926440,59621.0,17.795108155951816,8.37555436942312
47159,20034,57677.0,14.724967555156235,5.251498566588481
47161,13724,57257.0,11.272223841445642,5.600956747059996
47163,158722,54357.0,14.970199468252668,4.86126526082131
47165,196845,81883.0,9.304274937133277,3.31286209341843
47167,61116,70674.0,10.65023888997971,4.34588214253778
47169,11596,62018.0,9.003104518799585,2.3085585585585586
47171,17845,49855.0,16.13897450266181,5.487326887901751
47173,19860,57094.0,15.659617321248742,3.244173728813559
47175,6182,44730.0,16.370106761565836,11.298274445357437
47177,41163,52948.0,16.563418604086195,5.140597539543058
47179,133282,58507.0,15.183595684338469,5.497292727240021
47181,16325,49360.0,17.37825421133231,6.598189415041783
47183,32946,47769.0,17.59242396649062,6.695102444969152
47185,27420,48220.0,16.794310722100654,4.106009705113848
47187,248897,125943.0,4.1531235812404335,2.2099322287449854
47189,149096,89462.0,8.163867575253528,2.3729491069644055
48001,58077,57445.0,12.254420855071716,6.538848452571158
48003,18362,86458.0,11.856006970918202,1.635620172648796
48005,86608,57055.0,15.629041197118049,5.559953139347117
48007,24048,58168.0,17.635562208915502,5.082369435681739
48009,8649,69954.0,12.186379928315413,2.5245025245025245
48011,1912,70417.0,5.7008368200836825,0.0
48013,49403,67442.0,13.839240531951502,5.540201005025126
48015,30406,73556.0,11.816746694731304,3.5171661210442373
48017,6902,69830.0,12.329759490002898,13.191929643041902
48019,21182,70965.0,14.011896893588895,1.5236755743084858
48021,98435,80151.0,11.636105043937624,2.9255239183378934
48023,3475,52716.0,11.366906474820144,3.1144211238997968
48025,30977,50283.0,15.182231978564742,5.033282728015882
48027,372821,62858.0,14.212718704150248,5.833674114279342
48029,2014059,67275.0,14.893903306705514,6.350882527368825
48031,11608,79717.0,9.665747760165404,1.7783291976840365
48033,686,80625.0,1.6034985422740524,1.3953488372093024
48035,18404,63868.0,11.323625298848077,2.927030369657826
48037,92747,56628.0,16.299179488285333,6.190918053702952
48039,374600,91972.0,7.280032034169781,2.6998994216746293
48041,234548,57562.0,22.477275440421575,5.522140713184763
48043,9454,47747.0,15.284535646287287,6.131504638967326
48045,1290,35446.0,24.108527131782946,3.9586919104991396
48047,7059,30566.0,30.825896019266185,15.497737556561086
48049,38159,53792.0,12.636599491600933,5.728784135674701
48051,17958,71745.0,12.278650183762112,3.440548378592143
48053,49684,71482.0,7.6604138153127765,3.317408341832626
48055,46141,66779.0,13.315706204893695,4.49393517597932
48057,20127,62267.0,9.072390321458737,4.114356743318832
48059,13869,63906.0,8.674021198356046,3.4345351043643264
48061,421854,47435.0,25.170319589241775,6.842565905627065
48063,12543,53968.0,21.43825241170374,4.951609273013729
48065,5801,83199.0,7.44699189794863,2.831858407079646
48067,28637,54303.0,18.22816635820791,6.088464874241111
48069,7381,59886.0,12.30185611705731,3.2298657718120807
48071,47037,106103.0,13.619065841784128,2.547002032520325
48073,50824,56971.0,15.439556115221157,6.120980685151364
48075,6781,56063.0,11.82716413508332,2.1141649048625792
48077,10290,75227.0,8.989310009718173,3.258801141769743
48079,2529,41597.0,25.306445235270857,6.047966631908238
48081,3305,40230.0,15.854765506807865,3.63147276395427
48083,7808,51034.0,16.918545081967213,6.7912772585669785
48085,1079153,113255.0,6.275106495557164,2.9068873395451877
48087,2865,52045.0,21.745200698080282,4.027504911591356
48089,20582,63352.0,7.239335341560587,5.639913232104121
48091,165201,93744.0,6.052021476867574,2.500117266288288
48093,13651,57383.0,13.303054721265841,4.344569288389513
48095,3235,55750.0,11.901081916537867,4.28921568627451
48097,41860,66374.0,13.088867654085046,4.766609039268956
48099,82927,63281.0,8.552100039794036,4.2375576403243755
48101,1647,47625.0,24.104432301153615,7.947976878612717
48103,4636,71364.0,3.710094909404659,9.461077844311378
48105,2949,64103.0,9.121736181756528,0.0
48107,5157,50268.0,23.11421369012992,6.118355065195587
48109,2181,35924.0,22.00825309491059,10.651828298887123
48111,7165,71969.0,8.37404047452896,3.429061294470639
48113,2604053,70732.0,13.820072018503463,6.7098700562144495
48115,12342,45268.0,21.260735699238374,8.25066537624002
48117,18585,51942.0,15.598601022329836,3.4041846562603784
48119,5278,68491.0,13.94467601364153,3.323836657169991
48121,914870,104180.0,7.320930842633381,3.1264200129146436
48123,19826,61100.0,14.924846161605974,7.682963862739143
48125,1570,46638.0,11.656050955414013,5.329153605015674
48127,8672,27374.0,42.965867158671585,14.921652421652421
48129,3298,51711.0,10.127349909035779,3.672787979966611
48131,9960,50697.0,20.251004016064257,10.235131396957122
48133,17812,52902.0,15.37165955535594,6.28264859522801
48135,162300,70566.0,15.586568083795441,5.229415254795965
48137,1380,40809.0,22.82608695652174,3.041825095057034
48139,195509,93248.0,8.107043665509005,2.8697134853697897
48141,863832,55417.0,19.191000101871662,6.476519242600315
48143,42788,59654.0,15.58147144059082,4.148185168988568
48145,17013,45172.0,14.106859460412627,8.89252591380251
48147,36052,65835.0,11.752468656385222,3.1892274982282065
48149,24564,72881.0,9.978016609672693,4.779806659505907
48151,3680,60461.0,12.01086956521739,5.614266842800529
48153,5386,49321.0,18.863720757519495,10.165118679050568
48155,1075,41944.0,21.02325581395349,5.411255411255411
48157,832607,109987.0,6.868546625238558,2.841901856842479
48159,10445,67915.0,8.530397319291527,1.8508725542041249
48161,19599,55902.0,11.735292616970254,3.3427846590061185
48163,18151,56042.0,16.74287918021046,10.894032703334041
48165,21523,73299.0,12.581889141848254,4.110580402373715
48167,350801,83913.0,10.828646440574571,5.411938643503973
48169,5735,56215.0,11.560592850915432,6.320810971973763
48171,26953,70162.0,8.952621229547733,5.527865881286815
48173,1068,112188.0,5.2434456928838955,1.2048192771084338
48175,7092,58125.0,9.842075578116187,8.602941176470589
48177,19736,64255.0,12.869882448317796,8.256880733944955
48179,21272,54563.0,15.58856713050019,3.229023812492208
48181,137008,66608.0,11.211754058157188,3.8015513401428462
48183,124245,63811.0,16.02237514588112,5.199115044247788
48185,29442,63484.0,12.631614700088308,3.2040126932132256
48187,173828,88111.0,8.60390731067492,2.7388650910474177
48189,32525,50721.0,17.20522674865488,3.7464763117213784
48191,2847,43873.0,18.229715489989463,3.318777292576419
48193,8244,54890.0,16.70305676855895,3.4493771957840944
48195,5270,62350.0,8.235294117647058,4.651162790697675
48197,3541,60455.0,11.013837898898617,4.141104294478527
48199,56576,70164.0,13.267109728506787,4.758934996402015
48201,4726177,70789.0,15.608408233546903,6.652151106742529
48203,69098,63427.0,15.84126892240007,6.4257992237826596
48205,5369,78065.0,5.028869435649097,2.3985239852398523
48207,5408,52786.0,14.293639053254436,5.215311004784689
48209,245351,79990.0,12.533064874404426,2.7751656815332257
48211,3371,67798.0,6.051616730940373,3.5687732342007434
48213,82627,59778.0,14.506154162682899,5.3545178744565725
48215,873167,49371.0,27.40323443281755,5.589536270043767
48217,36138,60669.0,12.953124135259284,5.489171023151606
48219,21495,53283.0,14.556873691556177,5.88235294117647
48221,62459,80013.0,8.752941929906017,2.5390151208862295
48223,37008,63766.0,13.170125378296586,4.063565778971047
48225,22107,51043.0,15.262134165648888,7.784030010718114
48227,34488,67243.0,12.839248434237996,5.170691090757702
48229,3329,35163.0,18.62421147491739,8.202247191011235
48231,101596,66885.0,11.892200480333871,4.803063457330416
48233,20595,62211.0,10.264627336732216,4.1871554164804055
48235,1561,54708.0,7.431133888532991,0.6182380216383307
48237,8588,58861.0,12.761993479273404,10.844177510844178
48239,15010,67176.0,11.792138574283811,6.7239732569245465
48241,33032,48818.0,22.072535722935335,5.897123725460356
48243,1992,38125.0,24.096385542168676,2.73972602739726
48245,254942,57294.0,17.06191996610994,7.419012157565483
48247,4830,42292.0,28.240165631469978,4.918032786885246
48249,39060,46626.0,22.35279057859703,7.5809199318569
48251,182690,77058.0,10.424763260167497,2.4030049601104384
48253,19758,59361.0,9.737827715355806,3.616697650836573
48255,14805,57798.0,15.906788247213779,8.76347786189493
48257,149773,84075.0,9.671970248309107,3.2192738888076993
48259,45376,104196.0,5.024682651622003,2.6128974527232596
48261,116,45455.0,2.586206896551724,0.0
48263,635,68553.0,7.244094488188976,2.8455284552845526
48265,52810,66713.0,12.109448967998485,4.436069742099527
48267,4316,62386.0,12.233549582947173,4.198250728862974
48269,216,59375.0,27.77777777777778,0.0
48271,3157,52386.0,14.539119417168198,3.076923076923077
48273,30860,52487.0,28.791315618924173,6.051195971464541
48275,3333,48750.0,10.981098109810981,3.4455128205128207
48277,50149,58246.0,15.737103431773317,7.051982904283868
48279,13024,54519.0,17.14527027027027,4.943868739205526
48281,21829,73269.0,9.40033899857987,4.436601966221326
48283,6965,62798.0,24.163675520459442,2.5473933649289098
48285,20379,58530.0,9.985769664851073,3.5705581281988787
48287,17543,66448.0,12.871230690303825,4.688737525740535
48289,15928,57363.0,14.295580110497239,1.8758793184305143
48291,93523,59605.0,16.47723020005774,4.598734483593237
48293,22222,53102.0,20.70020700207002,3.9414276998169613
48295,3038,71625.0,13.462804476629362,4.317180616740088
48297,11374,55949.0,18.296113944082997,6.8625090296171445
48299,21637,64241.0,11.184544992374173,3.318768206408656
48301,96,,5.208333333333334,12.5
48303,311509,61911.0,16.523439130169592,5.623536179479805
48305,5619,52996.0,18.526428190069407,4.237700925474915
48307,7638,53214.0,13.157894736842104,4.833647206528562
48309,261090,59781.0,17.1783676127006,5.236616307838079
48311,670,60313.0,14.925373134328357,2.9702970297029703
48313,13556,65768.0,10.349660666863382,8.698848321489832
48315,9668,48040.0,15.53578816714936,4.882909815645242
48317,5228,70217.0,16.698546289211937,0.0
48319,3959,77583.0,4.925486233897449,3.423304805793285
48321,36251,56412.0,21.51113072742821,6.6439280892489165
48323,57806,48497.0,23.3072691416116,7.826378414613709
48325,51432,73060.0,9.8090682843366,4.712072155411655
48327,1964,40945.0,21.945010183299388,4.088397790055249
48329,169393,90123.0,10.637983860017828,4.723818279322761
48331,25080,56985.0,13.975279106858055,4.03399201392444
48333,4501,59315.0,6.598533659186848,1.5821058374249863
48335,8947,49869.0,11.646361909019783,1.907922024056408
48337,20197,63336.0,12.739515769668763,4.616162893638548
48339,629989,95946.0,8.7623752160752,3.3406987000721684
48341,21284,59041.0,13.338658146964857,7.654886249821148
48343,11993,51532.0,15.375635787542732,5.6978889116622256
48345,1223,66528.0,9.403107113654947,2.391304347826087
48347,64768,51153.0,20.595046936758894,5.993652834130077
48349,52834,56261.0,16.091910512170195,5.072544024808949
48351,12333,38871.0,23.87091543014676,7.624817213285982
48353,14657,47437.0,15.214573241454596,6.843033509700176
48355,353245,64027.0,16.92423105776444,6.956548469897481
48357,9924,62240.0,12.091898428053206,3.2844733984799133
48359,2171,71103.0,14.647627821280516,1.5847860538827259
48361,84761,71910.0,11.791979802031594,5.263157894736842
48363,28569,65242.0,15.656830830620603,4.003759398496241
48365,22540,58205.0,13.655723158828748,3.076159761845696
48367,151188,95721.0,7.798899383548958,2.7840066892174375
48369,9809,65575.0,9.419920481190744,1.9356852950359038
48371,15114,59325.0,19.359534206695777,8.481262327416173
48373,50536,57315.0,15.145638752572424,3.5500995355009954
48375,117905,47974.0,19.53182647046351,8.649355501587895
48377,6168,29012.0,39.96433203631648,13.890109890109889
48379,12257,60291.0,10.916211144652035,4.097664543524416
48381,141489,78038.0,9.238880761048563,2.804452204277608
48383,3308,70319.0,7.134220072551391,0.7339449541284404
48385,2830,46842.0,22.473498233215548,3.7298387096774195
48387,11627,44583.0,19.867549668874172,3.41055341055341
48389,14022,57487.0,19.283982313507344,4.97935389846976
48391,6718,54304.0,15.897588568026197,9.485458612975393
48393,764,62667.0,14.659685863874344,7.8125
48395,16912,59410.0,14.072847682119205,7.9093358693929305
48397,110631,121303.0,4.135368929142826,1.7845357831102664
48399,9858,55424.0,11.523635625887604,2.3544973544973544
48401,52755,61661.0,12.161880390484313,3.90625
48403,9980,47061.0,17.084168336673347,4.4732721986132855
48405,7920,45888.0,26.426767676767675,11.701081612586037
48407,27666,54839.0,17.27752475963276,3.209459459459459
48409,68942,63842.0,15.521742914333789,6.747491638795987
48411,5779,54087.0,12.735767433812079,2.035749751737835
48413,2474,53774.0,14.430072756669363,4.115684093437152
48415,16883,58932.0,10.406918201741396,0.9485332864921835
48417,3134,60924.0,11.167836630504148,5.589123867069486
48419,24157,49231.0,23.078196795959762,6.286159323542501
48421,2414,66169.0,8.20215410107705,1.1207970112079702
48423,234667,69053.0,12.272283704142465,4.267647565386413
48425,9337,87899.0,7.1436221484416835,2.8699551569506725
48427,65716,35979.0,33.16696086189056,10.743801652892563
48429,9260,44712.0,15.842332613390928,9.251101321585903
48431,1392,63558.0,1.7241379310344827,0.0
48433,1331,66591.0,6.836964688204357,2.4444444444444446
48435,3345,56778.0,16.47234678624813,2.528089887640449
48437,6989,40290.0,26.88510516525969,8.07996668054977
48439,2113854,78872.0,10.863711495685132,4.357397456054487
48441,143029,61806.0,13.946122814254453,4.648530285035629
48443,862,52813.0,6.380510440835267,3.211009174311927
48445,11816,42694.0,20.85308056872038,7.913669064748201
48447,1439,55221.0,13.968033356497568,2.5196850393700787
48449,31301,57634.0,18.127216382863168,4.6658026291427515
48451,119276,67215.0,11.17743720446695,4.737177935708156
48453,1289054,92731.0,11.050817110842525,5.500930108955621
48455,13735,51165.0,14.015289406625408,9.720820719811638
48457,19962,50898.0,15.950305580603146,7.003376890324475
48459,41261,60456.0,14.299217178449384,3.854632908009887
48461,3284,55284.0,19.94518879415347,6.016140865737344
48463,24833,55000.0,23.31977610437724,7.244655581947744
48465,47693,57250.0,15.55364518902145,4.818842756714535
48467,60053,62334.0,12.921918971575108,2.8710920003583267
48469,91209,66308.0,16.30321569143396,7.249379833649497
48471,77182,47193.0,15.341659972532456,6.68103448275862
48473,57463,71643.0,11.9903242086212,3.554555680539932
48475,11347,70771.0,13.483740195646426,3.9165103189493435
48477,35807,70043.0,11.137487083531154,5.979837039083
48479,267282,59984.0,21.12787243435772,6.15062277465712
48481,41614,59712.0,14.413418561061182,6.363876419329284
48483,4980,58158.0,17.991967871485944,7.023060796645702
48485,129584,58862.0,14.263334979627116,6.6105670315200395
48487,12795,50769.0,17.53810082063306,5.512321660181582
48489,20308,42839.0,24.778412448296237,5.596601403768009
48491,617396,102851.0,6.290938068921729,2.5732255791497396
48493,50381,89708.0,10.146682281018638,2.2196598443355433
48495,7582,89155.0,12.490108150883671,5.58659217877095
48497,70062,85385.0,8.892124118637778,1.640433572822792
48499,45341,61748.0,12.123684965042676,5.515035906642729
48501,7630,80317.0,13.577981651376147,2.449133383571967
48503,17903,65565.0,15.455510249678825,5.089226701916721
48505,13896,35061.0,36.765975820379964,9.65065502183406
48507,9700,49243.0,30.79381443298969,4.931426903997665
49001,7102,80268.0,6.829062235989862,2.7074235807860263
49003,58291,72769.0,8.095589370571785,4.187099207846096
49005,134428,72719.0,13.163180289820572,3.3103216836856992
49007,20338,53734.0,16.309371619628283,4.401100275068767
49009,638,61250.0,7.210031347962382,4.680851063829787
49011,363032,101285.0,6.001123867868397,2.4439391912977575
49013,19779,70821.0,13.271651751858032,4.658721560130011
49015,9898,67056.0,11.679127096383107,2.6979982593559617
49017,5121,56481.0,15.368092169498146,2.459016393442623
49019,9680,59171.0,15.547520661157025,2.0761245674740483
49021,58068,63005.0,13.964662120272783,3.393202839320284
49023,11943,88048.0,8.448463535125178,3.8953811908736786
49025,7814,70327.0,12.515996928589711,4.62015503875969
49027,13027,69403.0,11.046288477776924,3.734737850131673
49029,12367,120854.0,1.7223255437858818,0.7701083856246435
49031,1764,33359.0,20.691609977324262,4.92091388400703
49033,2543,69250.0,7.982697601258357,0.0
49035,1180643,90011.0,7.9876812889247635,5.222568087658491
49037,14524,52108.0,20.221702010465435,8.7727170742652
49039,28816,64356.0,13.492504164353136,2.785192062202623
49041,21667,66972.0,11.542899340010154,4.069767441860465
49043,42524,126392.0,5.215878092371367,1.8381545221530575
49045,74032,95545.0,4.487248757294143,3.7561019707105405
49047,35951,67983.0,11.41831937915496,3.1350134234000175
49049,666021,91263.0,8.643120862555385,2.5217581783502787
49051,35009,104855.0,5.324345168385272,2.402033838870869
49053,183297,71976.0,8.710999088910349,2.9898208913345075
49055,2532,64870.0,8.372827804107425,1.7126546146527115
49057,262960,82291.0,7.554761180407667,4.50716746305145
50001,37434,85870.0,6.884116044237859,4.0857380688124305
50003,37326,68558.0,10.87445748271982,8.499244816696416
50005,30418,62964.0,11.506344927345651,7.457680006240737
50007,168309,89494.0,10.548455519312693,6.915952566432961
50009,5976,55247.0,13.20281124497992,4.949381327334083
50011,50101,73633.0,10.281231911538692,6.2028804658659595
50013,7335,86639.0,7.41649625085208,1.9821605550049552
50015,25977,69886.0,8.380490433845326,5.118110236220472
50017,29439,74534.0,9.042426712863888,4.200157604412923
50019,27459,63981.0,9.50508030154048,6.341082581540597
50021,60585,62641.0,11.02087975571511,7.1406015631167605
50023,59768,77278.0,9.541895328603935,7.692919017722325
50025,45857,65473.0,12.131190439845607,6.072644721906924
50027,57832,69492.0,8.599045511135703,5.119008803390936
51001,33367,52694.0,15.70413881979201,8.012910468706147
51003,112513,97708.0,6.557464470772266,4.733029002293838
51005,15159,52546.0,13.424368362029156,6.736408305595182
51007,13309,63438.0,11.037643699752048,2.6245720806390263
51009,31426,64454.0,10.984535098326226,5.374554102259215
51011,16253,60041.0,13.689780348243403,3.42769701606733
51013,235845,137387.0,6.5835612372532815,14.116172319568571
51015,77433,76124.0,7.724096961243915,4.48496140537663
51017,4177,55699.0,22.88723964567872,0.9448818897637795
51019,79761,74773.0,8.978071990070335,3.620424484773916
51021,6241,59901.0,9.037013299150777,3.48993288590604
51023,33734,77680.0,7.105590798600818,3.7472901827191083
51025,15965,52678.0,14.694644534920137,7.5750202757502025
51027,20246,39591.0,24.09364812802529,4.910595142780892
51029,16869,59894.0,12.3480941371747,6.391997287216006
51031,55518,59022.0,9.834648222198206,5.198804051943416
51033,31181,83562.0,11.016324043488021,5.01449020813208
51035,29126,49113.0,15.144544393325551,4.241825220327815
51036,6760,65573.0,12.366863905325443,6.40275387263339
51037,11563,51548.0,19.92562483784485,7.951541850220265
51041,366019,95757.0,6.601569863859526,3.1346910782442747
51043,14882,107475.0,5.301706759844107,1.9583407512907245
51045,4898,66286.0,10.575745202123315,4.696132596685083
51047,52822,92359.0,7.103100980652001,3.375852210248516
51049,9697,56497.0,7.940600185624421,6.929716399506781
51051,14089,40143.0,21.733267087798993,7.053941908713693
51053,28057,77225.0,10.742417222083615,2.8470092024539877
51057,10602,52335.0,16.949632144878322,5.331141380930014
51059,1145354,145165.0,5.928385459866557,4.611482703897344
51061,73290,122785.0,5.786601173420658,3.0948444888700934
51063,15532,57146.0,9.354880247231522,5.619834710743802
51065,27442,90766.0,5.688360906639458,2.7072094163805787
51067,54838,66275.0,12.8487545132937,5.458178185450913
51069,92007,92443.0,6.645146564935277,3.599332021232182
51071,16711,61987.0,9.550595416192927,5.589608873321658
51073,38875,83750.0,7.320900321543408,2.416369388167194
51075,24906,105600.0,4.051232634706496,2.6665304454434002
51077,15356,43348.0,17.582703829122167,5.009759271307742
51079,20631,81338.0,11.017400998497406,2.0751761942051683
51081,11373,51823.0,9.584102699375714,8.628181253879578
51083,34013,49145.0,14.309234704377738,6.442784229602781
51085,110513,104678.0,5.085374571317402,2.7354227581373998
51087,333120,82424.0,8.33633525456292,5.543126463525586
51089,50760,43694.0,15.829393223010243,6.5209935818921165
51091,2247,57070.0,10.235870048954162,5.325443786982249
51093,38898,91680.0,9.69458583988894,4.738088970781785
51095,78818,100711.0,7.200131949554671,4.213098729227761
51097,6681,70147.0,19.907199521029785,3.9985845718329798
51099,26985,103264.0,6.840837502316102,1.776727944952244
51101,17845,79398.0,7.957411039506865,3.2351661105469316
51103,10866,62674.0,13.703294680655254,4.047346315387553
51105,22287,41619.0,24.139632969892762,9.01009130225853
51107,420773,170463.0,3.7326539488037493,3.0913250907621133
51109,38106,76594.0,10.811945625360837,3.5445977325501983
51111,11988,54438.0,12.05372038705372,7.731055628558914
51113,13828,74586.0,7.831935203934047,2.9489105935386926
51115,8537,79054.0,6.7705282886259806,0.5611972207375735
51117,30367,51265.0,18.138110448842493,7.517066809848892
51119,10738,69389.0,9.219593965356678,2.7789563003818416
51121,99373,65270.0,22.283718917613438,5.4572680383783485
51125,14773,64028.0,13.19975631219116,5.789302022178735
51127,23296,113120.0,3.8161057692307696,1.4639769452449567
51131,12132,54693.0,16.345202769535113,10.29191616766467
51133,12007,64655.0,14.716415424335805,4.252029377657519
51135,15638,62366.0,16.958690369612484,7.183748845798707
51137,36593,87309.0,12.762003661902549,3.857711929554826
51139,23753,56760.0,9.939797078263798,6.961822264998396
51141,17660,49180.0,11.121177802944507,4.190770021853709
51143,60541,52619.0,16.045324656018238,5.206844448074489
51145,30503,108089.0,4.278267711372652,1.5708224248442717
51147,21922,57304.0,13.630143235106285,8.4277238403452
51149,42634,80318.0,7.1304592578693065,2.990318550905684
51153,481114,123193.0,5.979456012504313,2.3477223882161766
51155,33841,59740.0,12.591235483585,4.669664475959875
51157,7422,98663.0,7.612503368364322,1.5940488841657812
51159,8968,62708.0,6.199821587867975,6.280875088214538
51161,96653,80872.0,6.895802510010037,4.53059556645214
51163,22673,61903.0,8.746085652538262,4.408625106746371
51165,83905,73232.0,8.534652285322686,4.47614829811464
51167,25763,44088.0,19.116562512129796,6.610461774286263
51169,21536,44535.0,16.35865527488856,8.463453269970582
51171,44337,62149.0,12.414010871281322,4.976627522517387
51173,29799,45061.0,18.32276250880902,7.9835586119674335
51175,18003,67813.0,7.687607620952064,4.999269112702821
51177,141097,105068.0,7.30561245100888,3.0900523771967077
51179,157606,128036.0,5.245993172848749,1.9160058036690317
51181,6546,68655.0,13.290559120073327,5.245901639344262
51183,10866,59195.0,11.025216270936868,10.32990805840995
51185,40392,46508.0,17.416815210932857,7.59493670886076
51187,40800,79313.0,11.693627450980394,5.467673121102724
51191,53985,59116.0,11.675465407057516,4.415572616181347
51193,18480,56647.0,15.882034632034634,6.090398365679264
51195,36105,47541.0,18.313253012048193,9.742385425562198
51197,28275,53921.0,17.01503094606543,8.39504185447521
51199,70238,105154.0,4.644209687063983,3.926114846587835
51510,157594,113179.0,8.731296876784649,11.00670961533321
51520,17036,45250.0,16.67057994834468,10.289080695985751
51530,6639,48783.0,20.093387558367223,4.971751412429379
51540,46289,67177.0,22.15213117587332,11.752344831120906
51550,249377,92703.0,7.486255749327324,4.435907538744418
51570,18158,72216.0,10.056173587399494,6.581713084603258
51580,5722,45737.0,16.62006291506466,8.509788254095085
51590,42507,41484.0,24.348930764344694,13.921620901093043
51595,5680,41442.0,16.531690140845072,16.035634743875278
51600,24242,128708.0,9.64029370513984,6.15620549895936
51610,14576,164536.0,2.318880351262349,5.679442508710801
51620,8194,57537.0,18.379301928240178,10.868916094356525
51630,28258,83445.0,16.515676976431454,9.240865555161406
51640,6687,44612.0,21.444593988335576,9.702062643239113
